DD-MM-YYYY,value
01-08-1920,0.0485000000
01-09-1920,0.0150000000
01-10-1920,0.0227000000
01-11-1920,-0.0708000000
01-12-1920,-0.0333000000
01-01-1921,0.0694000000
01-02-1921,0.0299000000
01-03-1921,-0.0125000000
01-04-1921,0.0393000000
01-05-1921,0.0090000000
01-06-1921,-0.0630000000
01-07-1921,0.0274000000
01-08-1921,-0.0143000000
01-09-1921,0.0447000000
01-10-1921,0.0286000000
01-11-1921,0.0759000000
01-12-1921,0.0271000000
01-01-1922,0.0373000000
01-02-1922,0.0356000000
01-03-1922,0.0500000000
01-04-1922,0.0618000000
01-05-1922,0.0557000000
01-06-1922,-0.0376000000
01-07-1922,0.0113000000
01-08-1922,0.0886000000
01-09-1922,-0.0100000000
01-10-1922,0.0219000000
01-11-1922,-0.0503000000
01-12-1922,0.0163000000
01-01-1923,0.0115000000
01-02-1923,0.0694000000
01-03-1923,-0.0098000000
01-04-1923,-0.0283000000
01-05-1923,-0.0360000000
01-06-1923,-0.0783000000
01-07-1923,0.0123000000
01-08-1923,0.0269000000
01-09-1923,-0.0319000000
01-10-1923,-0.0036000000
01-11-1923,0.0610000000
01-12-1923,0.0342000000
01-01-1924,0.0346000000
01-02-1924,-0.0105000000
01-03-1924,-0.0162000000
01-04-1924,0.0026000000
01-05-1924,0.0106000000
01-06-1924,0.0410000000
01-07-1924,0.0428000000
01-08-1924,0.0157000000
01-09-1924,0.0000000000
01-10-1924,-0.0100000000
01-11-1924,0.0738000000
01-12-1924,0.0510000000
01-01-1925,0.0246000000
01-02-1925,0.0190000000
01-03-1925,-0.0677000000
01-04-1925,0.0412000000
01-05-1925,0.0500000000
01-06-1925,-0.0030000000
01-07-1925,0.0284000000
01-08-1925,0.0073000000
01-09-1925,0.0304000000
01-10-1925,0.0614000000
01-11-1925,-0.0156000000
01-12-1925,0.0580000000
01-01-1926,0.0023000000
01-02-1926,-0.0402000000
01-03-1926,-0.0499000000
01-04-1926,0.0188000000
01-05-1926,0.0203000000
01-06-1926,0.0535000000
01-07-1926,0.0346000000
01-08-1926,0.0541000000
01-09-1926,0.0213000000
01-10-1926,-0.0327000000
01-11-1926,0.0209000000
01-12-1926,0.0210000000
01-01-1927,-0.0053000000
01-02-1927,0.0581000000
01-03-1927,0.0165000000
01-04-1927,0.0214000000
01-05-1927,0.0503000000
01-06-1927,-0.0168000000
01-07-1927,0.0877000000
01-08-1927,0.0545000000
01-09-1927,0.0300000000
01-10-1927,-0.0451000000
01-11-1927,0.0778000000
01-12-1927,0.0227000000
01-01-1928,-0.0016000000
01-02-1928,-0.0026000000
01-03-1928,0.1121000000
01-04-1928,0.0358000000
01-05-1928,0.0099000000
01-06-1928,-0.0317000000
01-07-1928,0.0159000000
01-08-1928,0.0776000000
01-09-1928,0.0153000000
01-10-1928,0.0236000000
01-11-1928,0.1231000000
01-12-1928,0.0117000000
01-01-1929,0.0599000000
01-02-1929,-0.0031000000
01-03-1929,0.0062000000
01-04-1929,0.0248000000
01-05-1929,-0.0458000000
01-06-1929,0.1089000000
01-07-1929,0.0362000000
01-08-1929,0.1007000000
01-09-1929,-0.0466000000
01-10-1929,-0.1971000000
01-11-1929,-0.1306000000
01-12-1929,0.0350000000
01-01-1930,0.0727000000
01-02-1930,0.0310000000
01-03-1930,0.0894000000
01-04-1930,-0.0124000000
01-05-1930,-0.0071000000
01-06-1930,-0.1565000000
01-07-1930,0.0527000000
01-08-1930,0.0175000000
01-09-1930,-0.1324000000
01-10-1930,-0.0794000000
01-11-1930,-0.0111000000
01-12-1930,-0.0528000000
01-01-1931,0.0672000000
01-02-1931,0.1331000000
01-03-1931,-0.0598000000
01-04-1931,-0.0861000000
01-05-1931,-0.1214000000
01-06-1931,0.1598000000
01-07-1931,-0.0706000000
01-08-1931,0.0148000000
01-09-1931,-0.2916000000
01-10-1931,0.0981000000
01-11-1931,-0.0807000000
01-12-1931,-0.1330000000
01-01-1932,-0.0027000000
01-02-1932,0.0746000000
01-03-1932,-0.1069000000
01-04-1932,-0.1918000000
01-05-1932,-0.2161000000
01-06-1932,0.0069000000
01-07-1932,0.3851000000
01-08-1932,0.3928000000
01-09-1932,-0.0248000000
01-10-1932,-0.1297000000
01-11-1932,-0.0461000000
01-12-1932,0.0652000000
01-01-1933,0.0278000000
01-02-1933,-0.1681000000
01-03-1933,0.0468000000
01-04-1933,0.4289000000
01-05-1933,0.1646000000
01-06-1933,0.1260000000
01-07-1933,-0.1144000000
01-08-1933,0.1097000000
01-09-1933,-0.1112000000
01-10-1933,-0.0871000000
01-11-1933,0.1072000000
01-12-1933,0.0248000000
01-01-1934,0.1092000000
01-02-1934,-0.0418000000
01-03-1934,0.0029000000
01-04-1934,-0.0242000000
01-05-1934,-0.0790000000
01-06-1934,0.0165000000
01-07-1934,-0.1127000000
01-08-1934,0.0573000000
01-09-1934,-0.0153000000
01-10-1934,-0.0227000000
01-11-1934,0.0881000000
01-12-1934,0.0056000000
01-01-1935,-0.0519000000
01-02-1935,-0.0437000000
01-03-1935,-0.0281000000
01-04-1935,0.0926000000
01-05-1935,0.0359000000
01-06-1935,0.0786000000
01-07-1935,0.0870000000
01-08-1935,0.0249000000
01-09-1935,0.0266000000
01-10-1935,0.0795000000
01-11-1935,0.0340000000
